,volume,bid,ask,avg_bid,avg_ask,last_trade
734,2142.000,136.070,136.150,135.733,135.896,136.080
735,3726.000,136.050,136.250,136.179,136.304,136.060
736,3335.000,136.460,136.660,136.346,136.511,136.520
737,5080.000,136.220,136.350,136.318,136.441,136.320
738,6290.000,135.810,135.860,135.909,135.996,135.860
739,8029.000,135.860,135.990,135.655,135.725,135.910
740,37899.000,136.540,136.550,136.097,136.152,136.550
741,10756.000,136.440,136.820,136.861,137.394,136.770
742,1927.000,136.450,136.810,136.411,136.773,136.700
743,1973.000,137.360,137.570,137.150,137.472,137.470
744,3259.000,137.150,137.520,137.044,137.312,137.200
745,4293.000,137.940,138.150,137.880,138.149,137.660
746,1644.000,137.770,138.160,137.919,138.139,138.030
747,3241.000,138.210,138.430,137.733,137.924,138.170
748,782.000,137.940,138.200,137.998,138.193,138.080
749,1259.000,137.720,138.030,137.830,138.052,137.790
750,1326.000,138.600,138.730,138.238,138.487,138.670
751,2400.000,138.530,138.680,138.934,139.099,138.790
752,5297.000,138.900,139.010,138.663,138.814,138.960
753,1500.000,139.250,139.370,139.103,139.239,139.220
754,1930.000,139.630,139.740,139.314,139.450,139.700
755,516.000,139.540,139.640,139.474,139.617,139.540
756,3494.000,140.120,140.240,139.868,139.978,140.120
757,2171.000,139.410,139.540,139.882,140.024,139.690
758,1994.000,140.140,140.270,139.846,139.979,140.190
759,1723.000,140.130,140.280,140.227,140.352,140.250
